rating,rating_raw,date,content
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by Maria_Iris 19 Jan 2026
Filme que aborda temas de discriminação e preconceito através de animais serem presas e predadores??? Disney slayou 💅 
E assisti com a minha mãe, então… top watch.
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Andy 19 Jan 2026
Nick'i kendime sipariş ediyorum
1 like"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by julia_mariaaa 19 Jan 2026
Pitkäst aikaaaa! Edelleeen yhtä hyvä👍
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by gontarewitch 𓊆ྀི❤︎𓊇ྀི 19 Jan 2026
my first 6 7 joke… i’m so not proud
2 likes"
0.5,½,2017-06-18,"½ Watched by CinemaRulesAll 18 Jun 2017
One of the most morally reprehensible and disastrous things I've ever had to endure
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by caju 19 Jan 2026
sempre mt bom
1 like"
2.5,★★½,2026-01-19,"★★½ Watched by Daily_Rat 19 Jan 2026
This review may contain spoilers. I can handle the truth.
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by Dave Taylor 19 Jan 2026
I’m so glad Disney realized they needed to get into the buddy cop action genre. I’d say this is definitely in my top 5 Disney animated movies. Looking forward to seeing the sequel!
70 likes"
3,★★★,2026-01-14,"★★★ Rewatched by Valeria 14 Jan 2026
Obligoume miña nai a volver a vela. Mola
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by deadpoet_22 19 Jan 2026
MASTERPIECE.
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by _elliedavies 19 Jan 2026
if i ever watch the godfather know it’s Mr. Big that convinced me
No likes yet"
4,★★★★,2026-01-16,"★★★★
Rewatched by lexi 16 Jan 2026
someone mentioned this movie has the 2016 filter and now I can’t unsee it
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Watched by Profiter 19 Jan 2026
Nick benim olmak ister miisin
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½ Watched by ✩₊˚.⋆⁺₊ Choliii✩₊˚.⋆⁺₊ 18 Jan 2026
que película dios
No likes yet"
3,★★★,2026-01-19,"★★★
Rewatched by Aaron 19 Jan 2026
ACAB does not apply to Judy Hopps
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by margarin_o 19 Jan 2026
Это было так здорово, задорно, и мило, что совсем не понимаю, как можно было сделать отвратную 2 часть
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Otniel 19 Jan 2026
La única película de animales que me gusta.
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by bea 19 Jan 2026
esse filme é tão querido
No likes yet"
4,★★★★,2026-01-13,"★★★★
Watched by Npitta 13 Jan 2026
try everythinggggggg
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by kay 19 Jan 2026
lowkey copaganda but still a good film
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Bigbruno23 19 Jan 2026
Mrs. Officer 🐰😏
No likes yet"
4,★★★★,2016-05-19,"★★★★
Watched by dbreviewer 19 May 2016
DB Reviews
Zootopia was a really fun watch and much more than just a kids’ movie. It clearly caters to adults as well, with smart themes and humour that works for both younger and older audiences. The story is easy to follow, engaging throughout, and keeps you entertained while still delivering a meaningful message in a light and enjoyable way.
3-Line Story Summary
Judy Hopps, a small-town rabbit, becomes the first of her kind to join the Zootopia police force.… more
2 likes"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Brooklyn 19 Jan 2026
Good movie. I watch it often I fear.
No likes yet"
5,★★★★★,2026-01-20,"★★★★★ Watched by sexpicode 20 Jan 2026
one only polisi yg gue suka ( no offense )
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by bbrrei 19 Jan 2026
Sly fox, dumb bunny
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by bia 19 Jan 2026
1
a cena das preguiças é absolute cinema sim
1 like"
5,★★★★★,2026-01-20,"★★★★★
Watched by kai 20 Jan 2026
amazing animation amazing plot amazing dialogue amazing dynamic i love zootopia
1 like"
3.5,★★★½,2026-01-19,"★★★½ Watched by Toninow83 19 Jan 2026
Éduquez vos gosses avec ce genre de film et expliquez leurs vraiment les sous-entendu, personne n’est trop jeune pour comprendre le racisme
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by manu 19 Jan 2026
can’t watch this without thinking about the bts dub anymore
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Elishi123 19 Jan 2026
Gran película de parte de Disney.
Tiene todo para ser una gran película animada
10/10
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by kenyavillafana 19 Jan 2026
amo las películas infantiles que son bien hechas, pero al fin del día es una película infantil lol 
pero puntos extras por la referencia al padrino
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by maikharo 19 Jan 2026
fuera de lo tierno y divertido de ver el mundo de todas las especies no me atrapó nada más, y gran escena la del perezoso jaja
1 like"
5,★★★★★,2026-01-19,"★★★★★
Watched by lulu 19 Jan 2026
nova york versão furry
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by danielitokitkat 19 Jan 2026
pf qué buena. DESEANDO VER LA 2. la verdad que llorera máxima con mil partes (estoy bien sensible). LUCHAD POR VUESTROS SUEÑOS
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by adelynnmovie 19 Jan 2026
you gotta try everything!
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by hljhnmk 19 Jan 2026
Loved the little godfather guy
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Rewatched by liamtheone 19 Jan 2026
Only downsides were the twist villain, the in-your-face message, the overly convenient night howler reveal, and the unholy Judy Hopps fanart.
This movie made me want a skunk butt rug.
No likes yet"
5,★★★★★,2026-01-20,"★★★★★ Watched by josnowwoman 20 Jan 2026
kalau fox dgn rabbit kawin anak dia jd apa????
No likes yet"
3,★★★,2026-01-20,"★★★ Watched by anin 20 Jan 2026
always the one mf who looks innocent that become a villain, they abuse their privileged in wrong way
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Silje Ryen:) 19 Jan 2026
Overraskende bra!
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by yabadabas 19 Jan 2026
Nick wilde 😝
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by thehayat 19 Jan 2026
İ diyng for the nick ohhh myyyy goddddd.
No likes yet"
2,★★,2026-01-19,"★★ Watched by Shane McNichol 19 Jan 2026
3 directors, 7 writers, and it shows. Copaganda for kids.
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by licegcc 19 Jan 2026
fofo e muito bom
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by annaleewillson 19 Jan 2026
rewatched it sunday. such a good movie. really need to watch the new one
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Levi ! 19 Jan 2026
One of my favourite childhood films, a classic dare I say.. but I preferred the 2nd film.
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Xiomiii 19 Jan 2026
Ginecidio me hizo dar cuenta lo bien hecha que esta pelicula
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by liliey 19 Jan 2026
plot twistnya nge plot twist bgt
No likes yet"
3,★★★,2026-01-19,"★★★
Rewatched by carrieslaughter 19 Jan 2026
Try everythingggt
1 like"
2.5,★★½,2026-01-15,"★★½ Watched by wabwins 15 Jan 2026
try everything by shakira has been stuck in my head for over a week now
send help
1 like"
4,★★★★,2026-01-19,"★★★★
Watched by Harrison 19 Jan 2026
I watched both of these films with my girlfriend. Very good first film I actually enjoyed
1 like"
4,★★★★,2018-04-03,"★★★★ Watched by Samon 03 Apr 2018
✨
No likes yet"
3,★★★,2025-12-19,"★★★ Watched by teresaa 19 Dec 2025
It is so much better than Zootopia 2. I watched it when i was little and it wasn’t my fav childhood movie but i remember i like it a little bit. I loved the song i sang it a lot when i was little.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by be0_a 19 Jan 2026
Absolute cinema
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by mikeavit11 19 Jan 2026
Love this movie, really good plot and ending
No likes yet"
4,★★★★,2026-01-18,"★★★★ Rewatched by frankie 18 Jan 2026
i mean like yeah it's so fun but why do they have to be cops
i love the infrastructure of zootopia sooooo much
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by emtoldmetogetit 19 Jan 2026
interested to see what the hell they can do with this second movie. i’m confused with the copaganda combined with the rest of the theme? hello?
No likes yet"
4.5,★★★★½,2026-01-20,"★★★★½ Rewatched by jay 20 Jan 2026
1
""acab – all cops are bunnies"", my kai said.
1 like"
4,★★★★,2026-01-19,"★★★★
Rewatched by hoosierboy24 19 Jan 2026
so good. i absolutely loved the breaking bad reference ""woolter and jesse"".
No likes yet"
4,★★★★,2026-01-16,"★★★★
Rewatched by steviethix 16 Jan 2026
So good for no reason.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by simeiporto 19 Jan 2026
Nick Wilde was added to your “hear me out” list 🫡
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by m4fuyu 19 Jan 2026
judyhoopslover96 i get you now
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by danielbfc13 19 Jan 2026
Flash is top 1 animal on this
No likes yet"
5,★★★★★,2026-01-20,"★★★★★ Watched by raruuu 20 Jan 2026
did not expect a cute animal movie to be this loud about prejudice and fear. the whole predator vs prey thing is literally fear turning into power, and it is uncomfortable in a way that actually works. everyone is scared of labels, and the movie shows how easy it is to believe them. judy and nick make it hit harder instead of preachy
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by Mocaii 19 Jan 2026
tackles racism and teaches an important lesson to everyone!! great family movie!!
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Watched by benlankfer 19 Jan 2026
Cackled during the sloth scene. Wow.
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Alex 19 Jan 2026
Sååå forelska i Nick Wilde
1 like"
3,★★★,2026-01-18,"★★★ Watched by tubatanvir 18 Jan 2026
the godfather reference is gold
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Watched by Alex Flores 19 Jan 2026
Cuando Disney se lo propone aún es capaz de crear nuevas franquicias con un encanto y soltura que nos hacen recordar a los buenos momentos que la compañía tuvo hace muchos años.
No likes yet"
5,★★★★★,2026-01-17,"★★★★★
Rewatched by wolfstarchild 17 Jan 2026
las escenas del perezoso son top escenas más graciosas del cine y .
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by didyt 19 Jan 2026
foxxx fooxxxxx bilang ajaaa sukkaaaa KWKWKWKWKWK
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by MattBosss 19 Jan 2026
c’est une très belle animation un bon film , rien de trop surprenant et assez prévisible mais bon moment
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by mallutorresfr 18 Jan 2026
filme revolucionário, que mostra perrengues da vida real 🤷‍♀️
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Lukkkaa 19 Jan 2026
en vrai cool je cracherai plus dessus mais je préfère les anciens disney quand même
No likes yet"
3,★★★,2026-01-18,"★★★
Rewatched by Gabriela 18 Jan 2026
This is ten times more racist in English than it is in Spanish… I was so shocked watching
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Indii 19 Jan 2026
Esta la verdad es muy buena y me causa satisfacción nose porque jaja osea las animaciones están muy reales y satisfactorias, me gusta mucho. Muy buena y no tengo más palabras
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Trajano 19 Jan 2026
Eu amo
No likes yet"
2.5,★★½,2025-01-19,"★★½ Watched by Filippo Struffi 19 Jan 2025
caruccio
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by Cracksky 18 Jan 2026
The race allegory never really works, and visually it’s nothing special, but I appreciate the relentless pace, this thing absolutely flies by.
Flash and the Godfather rat scene go hard.
No likes yet"
3.5,★★★½,2026-01-17,"★★★½ Rewatched by Cristina Loyello 17 Jan 2026
Probably one of my favourite newer Disney movies
2 likes"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by Maja 19 Jan 2026
the best
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by martin_diaz 19 Jan 2026
Good movie. Good racism theme. Love the song at the end.
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by AARR08 19 Jan 2026
Sjukt at alle er sånn litt racist, de er cute da.
2 likes"
5,★★★★★,2026-01-19,"★★★★★
Watched by G0atC0rpse 19 Jan 2026
I like the furry movie
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by phoebs 19 Jan 2026
copaganda
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Henrik Mathias Haarr 19 Jan 2026
Nick Wilde is a pretty cool fox
4 likes"
5,★★★★★,2026-01-19,"★★★★★
Watched by yomina777 19 Jan 2026
Lo tiene todo 🥹
No likes yet"
3.5,★★★½,2025-12-27,"★★★½ Watched by akaemrate 27 Dec 2025
j’ai adoré le revoir, Disney a beau sortir des dessins animés à un rythme infernal, force est de constater qu’ils sont encore capable de produire de la qualité (kilukru)
les adultes savoureront les nombreuses références cachées tout au long du film, l’histoire est intelligente et se permet même une belle démonstration des magouilles des politiciens (et ça on adore #lepenaucachot #sarkoenzonzon #bardepaslà eheh)
No likes yet"
4,★★★★,2026-01-18,"★★★★
Rewatched by Sant1ag0 18 Jan 2026
This review may contain spoilers. I can handle the truth.

No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by milobroski 18 Jan 2026
gracias zootopia por abrirme los ojos y hacerme aceptar que soy furry
es la peli política-social que siempre me hace sentir mejor cuando estoy desmotivado
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by naza🫶🏼 19 Jan 2026
😭😭😭💖💖💖
1 like"
4,★★★★,2026-01-19,"★★★★
Rewatched by Affe_Boy_ 19 Jan 2026
A modern classic really. A fun, exiting, and interesting family movie. Good music, fun characters and animation. Interesting world building. I got the whole package. And at the same time portraying any sort of racism or presumption in a fun new way.
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Persia Abdul 19 Jan 2026
i like rewatching the first film before watching the sequel
No likes yet"
3.5,★★★½,2026-01-16,"★★★½
Watched by ilovesonnyangel 16 Jan 2026
Acab unless it’s cute bunny and kind of hot fox …. Furry propaganda….
Watched with bossman on discord so he could see why his bebeks were hyping this up 
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by barney__ 19 Jan 2026
Extremely serious when i say that this is a top 5 police-based movie of all time. Judy Hopps 4 life xx
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by ‮ساي‬ 19 Jan 2026
1
طبعا جزء الثاني نازل له شهر وانا الحين اتابع الاول
تابعته مع قطوتي وتقول بس بس ذا فيفرت موفي حقي قلتلها الجزء الثاني نازل وقالت تمتم خلينا نتابعه
بكره بروح للسينما وباخذها معاي وطبعا مادري اذا انطرد انا وياها ولا ندخل طبيعي
24 likes"
4,★★★★,2026-01-19,"★★★★ Watched by hannah 19 Jan 2026
it's called a hustle, sweetheart. ughh nick i love u so muchhh, nickk. pero let's talk about how the movie talks about sexism, racist kay what the helly kayo ang gibuhat first kang judy
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by leonie 19 Jan 2026
Funny :) ready for Zooptopia 2!!!!!
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Ben 19 Jan 2026
Had zero expectations but it was surprisingly decent LOL. Ready for Zootopia 2 now
No likes yet"
5,★★★★★,2024-01-19,"★★★★★
Watched by sheaxD 19 Jan 2024
comfort movie pero may pagka-hear me out sa ibang scene hehehzhzhahA
No likes yet"
2,★★,2025-12-18,"★★ Watched by Fosen 18 Dec 2025
Dyr med jobb
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by Erin Reardon 18 Jan 2026
I sincerely love when a movie is made for kids while simultaneously holding up a mirror to society about our own biases and prejudices 🫶🏻
No likes yet"
4,★★★★,2023-04-06,"★★★★ Watched by Bastien Besnard 06 Apr 2023
A la fois super fun, inventif et touchant. Le fonctionnement de la ville de Zootopie est un véritable régal. Les personnages sont tous très justes (en particulier Judy). Et la trame principale du film autour de cette enquête est véritablement prenante
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by sara 19 Jan 2026
Cinema.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by nisaflix 19 Jan 2026
zootopia tilkiyle tavsan evlensin ama tavsan tilkiyi hak etmiyor kahretsin niye bu kadar cekici olmak zorundasin nick o bakislar ne oyle yavrum
No likes yet"
4,★★★★,2026-01-04,"★★★★
Watched by notabinge 04 Jan 2026
was good, fun
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by mathtag 19 Jan 2026
Sympa et drôle
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by yachimory 19 Jan 2026
normal ga si naksir rubah?
No likes yet"
4,★★★★,2025-11-26,"★★★★
Watched by Isacc Loyda 26 Nov 2025
Una ciudad como Centro de un caos donde un personaje rechazado investiga un suceso que puede afectarle tanto a él como a terceros dirigida por alguien apellido Moore?
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Mary Nosense 19 Jan 2026
Clássico animado
No likes yet"
3,★★★,2026-01-18,"★★★ Rewatched by gndacey 18 Jan 2026
When I saw this on release I didn’t know who Jason Bateman was. I now know who Jason Bateman is and had such fun watching this with that knowledge. Ridiculous film dare I say I’m looking forward to the sequel
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by oval 19 Jan 2026
nick wilde is the fox version of jack wilder i said what i said
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by lilianakinnan 19 Jan 2026
I quote this movie in my daily life
1 like"
4,★★★★,2026-01-19,"★★★★ Watched by R4TM0N4RCH 19 Jan 2026
Loved it. Amazing metaphor for racism and why it's bad. Love the fact even though Judy suffers from racism due to being a bunny cop she still subconsciously supports a racist system.
No likes yet"
5,★★★★★,2026-01-17,"★★★★★
Rewatched by destiny 17 Jan 2026
peak movie, peak movie watching experience 😁 #ilovenickwilde
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by sahinseylul 19 Jan 2026
this movie was so unrealistic like how could the cops be this smart
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Diwjsk_ 19 Jan 2026
Jest urokliwy i niesie za sobą ważne przesłanie, ale wszystko jest tutaj tak banalnie przedstawione, że jednak nawet jak na bajkę trochę mu brakuje, bo ciężko się zaangażować w fabułę jeśli od pierwszych 5 minut znasz jej przebieg. Mimo wszystko animacja jest naprawdę niezła, a prostą intrygę bardzo do przodu pcha udana chemia głównej dwójki bohaterów.
1 like"
4,★★★★,2026-01-19,"★★★★ Watched by feertje ⋆˚꩜｡ 19 Jan 2026
Beetje langdurig begin,goeie muziek, origineel banger
1 like"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Janeta 19 Jan 2026
emang bisa yah kelinci sama rubah pacaran
No likes yet"
2,★★,2026-01-19,"★★ Watched by shennipan 19 Jan 2026
Asterion est passé par là pour la scène du des bains
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by largewieneer 19 Jan 2026
my new fav animated film!
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Stefanoskapp13 19 Jan 2026
🎞 Ταινία: Zootopia 1
📍 Σινεμά: Options Cinemas 
📅 Ημερομηνία: 06/06/2016
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by elfossh 19 Jan 2026
kucukken herhangi bi din dersinde izlemistim ve hatirlamadigim icin cok ustume gelindi… artik ikincisinin filmine gidebilirm😛
1 like"
2.5,★★½,2026-01-19T13:10:21.587Z,"★★½ Added by octlac 19 Jan 2026
surcoté en vrai
No likes yet"
3.5,★★★½,2025-12-29,"★★★½ Watched by fabiola 29 Dec 2025
muy buena película, pero la conejita me ponía de los nervios a veces
No likes yet"
3.5,★★★½,2026-01-17,"★★★½ Rewatched by Mattis_1 17 Jan 2026
Das bayrische Wiesel begeht fast Genozid in der Mäusestadt und kommt einfach wieder frei. Sehr schwach von der Polizei
1 like"
4,★★★★,2026-01-19,"★★★★ Watched by Zahra 19 Jan 2026
gw cinta banget
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by mrsll_ 19 Jan 2026
Bagus,lucu
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Anticripper 19 Jan 2026
Probably the best anthropomorphic animal movie out there
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by nina 19 Jan 2026
i can be ur JUDY
you can be my NICK
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by danielwright01 19 Jan 2026
Clever Bunny
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by manuzleao 19 Jan 2026
Desculpa mais é um dos meus filmes favoritos de animação
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Esteban_I29 19 Jan 2026
nick… ñau
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by nanAa 19 Jan 2026
anjir di prank mati
No likes yet"
5,★★★★★,2025-11-21,"★★★★★
Watched by shelly 21 Nov 2025
i really loved zootopia. it’s such a happy movie, watching it instantly lifted my mood.
i was completely obsessed with that bunny. she is unbearably cute, like maximum cuteness overload. and the fox...okay, whatever animal he is!!! is insanely FINE. i don’t care if they’re animals. if he’s attractive, he’s attractive. PERIOD.
their journey together was genuinely fun and heartwarming. what i loved most is the message behind the story. the bunny proves that you don’t have to be big,… more
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by linalbnina 19 Jan 2026
The fox is so hot lowkey
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Helena 19 Jan 2026
ah, o que eu não daria para viver em Zootopia
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by laurenchanelle 19 Jan 2026
Dessin animé de gauche
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by abigailstani 19 Jan 2026
think she was thicker in the second movie 🤔🤔
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by naussea 18 Jan 2026
yo en toda la película: como que no cojen estos dos
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Marty 19 Jan 2026
Zootopia from 2016 — after years of memes, praise, and endless discussions about it.
Animation & world-building — top tier. Disney delivered one of their best-looking films at the time: insane level of detail in the city, distinct districts, fur textures, lighting — everything is on point. Zootopia feels like a living, breathing place, not just a backdrop.
Themes — easily the strongest part. Racism, stereotypes, systemic discrimination, fear of the “other,” fearmongering as a tool for power, even microaggressions —… more
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by kahira 19 Jan 2026
gua yakin gua bukan fury, tapi serius nick menarik bgt buat gua
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by 🪦 19 Jan 2026
“sly fox, dumb bunny.”
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by Chiruko 19 Jan 2026
Vraiment trop bien ce dessin animé avec des animaux.
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Khal Ali 19 Jan 2026
mastadingz
4 likes"
3,★★★,2026-01-19,"★★★ Watched by Ludo 19 Jan 2026
Pas la bête qu’on dit, je m’attendais à mieux
No likes yet"
4,★★★★,2026-01-19T11:27:15.133Z,"★★★★ Added by Lyzmo 19 Jan 2026
j'aime trop les animaux... enfin genre le film quoi... harrr sayer t'as compris je suis pas asterion mais... horr bref cool quoi
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by elif 19 Jan 2026
nick kuzum bi num yazsana
10 likes"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by Charlie 19 Jan 2026
We may evolve but we are still animals 😩
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Chauffeurdebus 19 Jan 2026
The only unrealistic thing is that cops are the good guys in this… otherwise very good documentary about the CIAs involvement in drug trafficking in american ghettos
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Narg7l 19 Jan 2026
Ne zaman canim sıkılsa izliyorum ig my comfort movie bu yani.
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Watched by Biudes_Plays 18 Jan 2026
Muito bom filme. Com personagens muito divertidos. E historia muito legal. Ótima animação. Muito boa.
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Reuben Laurence 19 Jan 2026
I first watched this when it came out in cinemas and then soon after I watched a video by Mat Pat explaining how it’s actually an analogy for the racist agenda of Former President Richard Nixon in the 60s and 70s when Nixon artificially injected cocaine and heroin into black neighbourhoods in order to arrest civil rights leaders in those black communities and weaken the movement. 
When I watched it now it was like yeah that’s definitely what’s going on… more
3 likes"
4,★★★★,2026-01-19,"★★★★ Watched by crousticrotte 19 Jan 2026
C’est méchant vraiment et puis le lapin là dégât dégât. 
Non en vrai c’est cool, c’est drôle et en vrai le message sur les clichés ethnique est bien amené. 
Moi je pense que dans zootopie j’aurai été un raton laveur
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by Jayden 18 Jan 2026
Rewatched after watching the sequel cuz my brother didn't really remember the events of the first film. Came to a realization that Bogo and Clawhauser are just Fastanfurius and Potus from Asterix in another font and now I see the vision of their ship haha.
1 like"
5,★★★★★,2026-01-17,"★★★★★ Rewatched by kushxd 17 Jan 2026
literally one of my fav movies can never go wrong
No likes yet"
3.5,★★★½,2026-01-19T10:21:45.553Z,"★★★½ Added by itsNexyooh 19 Jan 2026
bon ptit film
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by aaamandiine 19 Jan 2026
vraiment très sympa, vive les lapins
No likes yet"
4,★★★★,2026-01-16,"★★★★ Rewatched by aliyahjoy 16 Jan 2026
copaganda and weird allegory for racism
still love it though
1 like"
5,★★★★★,2026-01-19,"★★★★★ Watched by popcornandplot 19 Jan 2026
Yall lets acknowledge the elephant in the room.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Ayesha 19 Jan 2026
I wish this was a series that would never end ,i have huge respect for sloths now
No likes yet"
,,2026-01-19,"Watched by Itsmanisha 19 Jan 2026
Shakira?????
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Emilerkul 19 Jan 2026
«I may be little, but I pack a punch» ahh bunny police
1 like"
3.5,★★★½,2026-01-16,"★★★½
Rewatched by Maha 16 Jan 2026
made me forget that the fox-and-rabbit selfie was never actually in the film
No likes yet"
3.5,★★★½,2023-01-07,"★★★½ Watched by Joss 07 Jan 2023
I never thought a Disney movie would refer to The Godfather.
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by eva_templeton 19 Jan 2026
you come to me on the day of my daughters wedding
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Watched by jwmee 19 Jan 2026
Zoo movie :3
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by Maax1202 19 Jan 2026
Le plus gros plot twist de la décennie je veux rien savoir
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Umutpepec 19 Jan 2026
Güzel bir animasyon ama diğer izlediğim animasyonlara göre biraz cırt kalmış
No likes yet"
4.5,★★★★½,2016-03-20,"★★★★½ Watched by Dewpebble1 20 Mar 2016
LOVE Disney trying new things. Animated mystery, very cool. Still love it today
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by gelich_kakun 19 Jan 2026
МОЕ ДЕТСТВО
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by orivan 19 Jan 2026
animasinya ok, alur ceritanya ringan
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by eaRiri 19 Jan 2026
everyone who watched this movie involuntarily become a furry because of Nick Wilde.
No likes yet"
